Rays,Angles,RMS per-pixel error
77,27,0.0000000000017837974259774083
77,28,0.0000000000015107307630173554
77,29,0.000900921125069658
77,30,0.00000000005650953863310466
77,31,0.0000000000011156564310276337
77,32,0.00008592340022622583
77,33,0.0000000000009642730507472557
77,34,0.00000000010796881916434094
77,35,0.0000000000008691871317731746
77,36,0.000000000031967012468696556
77,37,0.0000000000008321578994900534
77,38,0.00000000008210697354601231
77,39,0.000000000000725638959220521
77,40,0.00000000004496917949420431
78,10,24.888436687075565
78,11,20.491125399079703
78,12,20.003441602196617
78,13,13.513303914449086
78,14,11.620760644566932
78,15,6.024998765286149
78,16,6.420111805108682
78,17,0.00000000005537275853744582
78,18,2.117762115956019
78,19,0.000000000009819323666364824
78,20,0.00000000000972256998116389
78,21,0.0000000000051217579025062985
78,22,0.00000000001776900484231172
78,23,0.000000000003464675202177723
78,24,0.0000000000034898250302076596
78,25,0.000000000001996604584210673
78,26,0.0000000000040880913671213395
78,27,0.0000000000015110191112932928
78,28,0.000000000016066522481198445
78,29,0.0000000000010752778799351286
78,30,0.00000005725319325596251
78,31,0.000000000001026502881935108
78,32,0.000000000001180398072451637
78,33,0.00019447802079801255
78,34,0.00000000003315367300352549
78,35,0.000000000000852009405574215
78,36,0.00000000000813928282299116
78,37,0.0000000000008107435614072864
78,38,0.000000004528601158156396
78,39,0.000000005894497598783033
78,40,0.00000000010871312611808201
79,10,25.444123420730968
79,11,21.920679841721444
79,12,20.40663697245621
79,13,13.681528724161817
79,14,11.228873967212822
79,15,5.613757640806906
79,16,6.952979892412303
79,17,0.00000000006497323436773263
79,18,0.00000000007190568408309093
79,19,0.00000000015134592779498223
79,20,0.000000000005959100545555477
79,21,0.0000008348522960840201
79,22,0.000000000003741392581634349
79,23,0.0000000000026184063290106077
79,24,0.000000000051410152968642925
79,25,0.000010371899721600394
79,26,0.000000000012573675454059519
79,27,0.0000000000016720352767472148
79,28,0.0000000034177074794712245
79,29,0.0000000000011171651562758072
79,30,0.0000000000615466031061212
79,31,0.0000000000009901193010031033
79,32,0.0000000008887633433435102
79,33,0.0000000000008775345339755406
79,34,0.00000013019353877767688
79,35,0.0000000000008378211651469706
79,36,0.000000055807814524167056
79,37,0.0000000000007924778572712644
79,38,0.000000000008704246667965153
79,39,0.000000000000745617706146572
79,40,0.0000000017525995823793612
80,10,24.546888966048723
80,11,20.370018849747453
80,12,20.041089234843046
80,13,14.446341472092056
80,14,10.547301818394692
80,15,3.9235402546082407
80,16,5.134960737481294
80,17,0.000000000016352048812902154
80,18,0.0000000000779965723298172
80,19,0.000000000006904372085586093
80,20,0.00000000032773950562242985
80,21,0.0000000000033240074279272906
80,22,0.00024291022399163995
80,23,0.0000000000020761386418486372
80,24,0.0000000024666779791075545
80,25,0.0000000000025685191929690044
80,26,0.000000000012359550553299535
80,27,0.000000000001587991249543138
80,28,0.00011715874994363442
80,29,0.0000000000013636495375157914
80,30,0.0000000001854159655903535
80,31,0.000000000001023663742857248
80,32,0.000000001700161107034658
80,33,0.0000000000010001339420874836
80,34,0.000000000013168125126756527
80,35,0.000000000000989225466623563
80,36,0.0000000024476797501219304
80,37,0.000000000001095070731877149
80,38,0.000000002859194088069356
80,39,0.000000003290886481343344
80,40,0.0000000000007475630238907465
10,41,48.83045905262762
10,42,48.3548270784552
10,43,48.63951871051917
10,44,48.218669582272156
10,45,48.56209049070228
10,46,48.17220973143729
10,47,48.309296917927
10,48,48.29852150665513
10,49,48.26331503958637
10,50,48.15867801075289
10,51,48.25347468142643
10,52,48.03016245052712
10,53,48.26344481433544
10,54,48.09612559039429
10,55,48.10365353260412
10,56,48.1384661945748
10,57,48.05012454651102
10,58,48.149303043668006
10,59,47.98491678283896
10,60,47.99491557797848
10,61,47.88785394189031
10,62,48.07451146704183
10,63,47.712063588626904
10,64,47.90720663823348
10,65,47.58514721006296
10,66,47.96032879151713
10,67,47.58162986537303
10,68,47.82019732857489
10,69,47.60022043048402
10,70,47.69917666267836
10,71,47.393833943527916
10,72,47.68512850627446
10,73,47.37264783032868
10,74,47.61407775362729
10,75,47.41839009124738
10,76,47.403789544367996
10,77,47.303940115969446
10,78,47.08215917294077
10,79,47.35780212979793
10,80,46.92685859017744
11,41,52.7876155160911
11,42,52.46450610297634
11,43,52.750323660946805
11,44,52.53111949142453
11,45,52.614075149737864
11,46,52.42256649786647
11,47,52.50493164775977
11,48,52.28674106392676
11,49,52.37360918023821
11,50,52.322611747618474
11,51,52.290407481511714
11,52,52.4248774538958
11,53,52.21388483528608
11,54,52.27015273083337
11,55,52.220832513879905
11,56,52.227165501281455
11,57,52.00461045711974
11,58,52.197679414012114
11,59,51.90397912960348
11,60,52.03508837129132
11,61,51.895731749468816
11,62,52.008073572625435
11,63,51.62204616039483
11,64,51.9761264357975
11,65,51.546106487768824
11,66,51.813411753646164
11,67,51.52614324854786
11,68,51.50168529865755
11,69,51.45755161161485
11,70,51.26077872315886
11,71,51.51147932965763
11,72,51.07268178027975
11,73,51.209503760715634
11,74,50.89910347160613
11,75,50.880438048990214
11,76,50.709914811338386
11,77,50.98170691302763
11,78,50.42220895975761
11,79,50.95864069751187
11,80,50.32737795332215
12,41,48.38072615974716
12,42,48.18934452113937
12,43,48.22189717526462
12,44,48.02599280597357
12,45,48.15604599343879
12,46,48.097912727456965
12,47,48.001759128334854
12,48,47.895079154566126
12,49,47.86487711082552
12,50,47.79277421304725
12,51,47.703117408372
12,52,47.76151983788322
12,53,47.30035923260707
12,54,47.60971190663973
12,55,47.37178632929439
12,56,47.34688848471716
12,57,47.401185132991536
12,58,47.368500581075395
12,59,47.035348754124605
12,60,47.15730547965403
12,61,46.80317341985382
12,62,47.022505454195326
12,63,46.601866636608
12,64,46.714625864162535
12,65,46.635188519684256
12,66,46.58513219716169
12,67,46.21399493465047
12,68,46.57589692650237
12,69,46.03135814228565
12,70,45.94923818157419
12,71,45.966078491859165
12,72,45.86384145225557
12,73,45.39082483400027
12,74,45.733911744136265
12,75,45.09729262718042
12,76,45.00523909173436
12,77,45.04448243149864
12,78,44.755482067723115
12,79,44.9955419080104
12,80,44.530269765976314
13,41,51.489542020770344
13,42,51.21866721223981
13,43,51.37050354107153
13,44,51.080663381566204
13,45,51.14522952761096
13,46,51.055771637953235
13,47,51.11771582935759
13,48,50.76778998490334
13,49,51.034082567469746
13,50,50.50264432280761
13,51,50.774621006241276
13,52,50.635191192448644
13,53,50.38547857707831
13,54,50.47099389907197
13,55,49.87015158764176
13,56,50.368774070284154
13,57,49.85697780194032
13,58,50.18071999123524
13,59,49.73351750753653
13,60,49.81502405500705
13,61,49.788968166939725
13,62,49.64399980455536
13,63,49.42791336675346
13,64,49.20354434372851
13,65,49.361722799125026
13,66,49.181414130402494
13,67,49.09494645447957
13,68,48.90119261297004
13,69,48.9320866493034
13,70,48.815492409113155
13,71,48.48881632393536
13,72,48.413595291248036
13,73,48.12050771039103
13,74,47.49016954039486
13,75,47.36884314566614
13,76,47.789992797282935
13,77,47.8395175326744
13,78,46.842595112463655
13,79,46.05443095594571
13,80,46.465368462695146
14,41,42.77504716510528
14,42,42.67270389314696
14,43,42.81205660846991
14,44,42.468438758653406
14,45,42.532556636418846
14,46,42.29302987172898
14,47,42.428697767684504
14,48,42.102355013697135
14,49,42.156118509197974
14,50,41.83334641539027
14,51,41.904845782495286
14,52,41.61884876194541
14,53,41.74713404995142
14,54,41.5883451594785
14,55,41.635411389658614
14,56,41.45494038264155
14,57,41.621771220723026
14,58,41.30760540294467
14,59,41.02266239784584
14,60,40.93315147245671
14,61,41.2264450201553
14,62,40.64509592610597
14,63,40.683763130303475
14,64,40.20725949582861
14,65,40.309865885741175
14,66,39.99464970692821
14,67,40.095427231792556
14,68,39.9179057077979
14,69,39.8617086412101
14,70,39.4529719859324
14,71,39.01955775231101
14,72,39.117947422129646
14,73,38.32627459864338
14,74,37.91549828883748
14,75,37.7032195682432
14,76,36.337791620264575
14,77,36.01808539903364
14,78,34.54866119017352
14,79,35.539275824972634
14,80,34.03029125596992
15,41,47.93423587840101
15,42,47.820340570034425
15,43,47.76914611851179
15,44,47.46685359040188
15,45,47.38494892240226
15,46,47.27473442379961
15,47,47.027725608857764
15,48,47.091988456048675
15,49,46.72611541876849
15,50,46.95326655393328
15,51,46.65168103451538
15,52,46.64748602260282
15,53,46.429673983085685
15,54,46.25461545861658
15,55,46.17765198023063
15,56,46.00696098345694
15,57,46.09087781395747
15,58,45.3481281910434
15,59,45.76958639129379
15,60,45.452832743855815
15,61,45.20494345038644
15,62,45.0657420773272
15,63,44.62692670055001
15,64,44.840829479546365
15,65,43.71038798309379
15,66,43.836177442211444
15,67,42.73288210688426
15,68,43.79043942772139
15,69,41.76024549542295
15,70,43.6992470565789
15,71,40.93173547793195
15,72,41.55627393063888
15,73,39.76085743906904
15,74,41.4200991617019
15,75,38.5373995348556
15,76,38.70065488772896
15,77,35.065905706062445
15,78,37.91862078618338
15,79,35.1565557479267
15,80,32.985910271369185
16,41,43.28663740314132
16,42,42.907383859281666
16,43,43.39875473045298
16,44,42.759111599529206
16,45,43.09322781370093
16,46,42.508321985585745
16,47,42.903706318567
16,48,42.263611760588255
16,49,42.79859766312605
16,50,42.163019995094736
16,51,42.34898931121917
16,52,42.23429435757943
16,53,41.74474092214519
16,54,41.91421205932905
16,55,41.679962387603325
16,56,41.6107271257025
16,57,41.97334005957807
16,58,41.235838078830795
16,59,41.58137563745312
16,60,40.5229140139279
16,61,41.08527414204089
16,62,40.29929752977382
16,63,40.01145320280486
16,64,40.22399637021833
16,65,39.82126346008589
16,66,38.67391598818136
16,67,37.33308506913311
16,68,36.95524230053602
16,69,36.83489639114842
16,70,33.84026519377481
16,71,34.40431537353108
16,72,32.798950080398406
16,73,32.94735174954884
16,74,28.69798684344518
16,75,28.818929523706608
16,76,24.74001536006878
16,77,26.032973369680853
16,78,17.08977499246834
16,79,16.671500726951287
16,80,15.79405576257565
17,41,43.24612343312664
17,42,42.814872971323645
17,43,42.847910288625776
17,44,42.746372854468845
17,45,42.511614540882576
17,46,42.624076987364795
17,47,42.28587828194544
17,48,42.20452491166183
17,49,41.7522080930412
17,50,41.89821229072939
17,51,41.52023827767866
17,52,41.8985823669086
17,53,40.858893189243446
17,54,41.53517079386008
17,55,40.80297078984383
17,56,40.2122595048468
17,57,40.72480128865456
17,58,38.94023963248774
17,59,39.62663179603133
17,60,38.74112110415865
17,61,39.24164786177261
17,62,36.08463470694119
17,63,38.30356136428635
17,64,34.74696129317612
17,65,34.775433324346764
17,66,33.613230403224335
17,67,33.418337144272265
17,68,32.04515279897585
17,69,30.554192809369976
17,70,30.344410231361167
17,71,27.29951963405792
17,72,27.295425980953578
17,73,26.559866868305537
17,74,26.089007264154986
17,75,24.541064225206743
17,76,24.191141702110986
17,77,24.73488320432152
17,78,22.66787430631567
17,79,20.990405188134048
17,80,21.491133507389968
18,41,37.78972305801099
18,42,37.88601318811103
18,43,37.61864328221813
18,44,37.47953004152333
18,45,37.60908375874094
18,46,37.23567471940686
18,47,37.212301367897844
18,48,36.961538171850165
18,49,36.70508964423781
18,50,36.37429144573868
18,51,36.322304790052755
18,52,35.93461066179012
18,53,35.443971070574406
18,54,35.458838890805524
18,55,35.21080618636904
18,56,34.83210227085651
18,57,33.00408134235802
18,58,34.06488480718947
18,59,33.11611866026899
18,60,31.106016508261533
18,61,31.377518628146813
18,62,30.07943033451023
18,63,29.935125491311172
18,64,26.236803859819513
18,65,26.937578674911613
18,66,28.515058684013784
18,67,25.123615898258333
18,68,21.799583501405305
18,69,19.76210590822177
18,70,19.8063295897576
18,71,12.678257513926098
18,72,9.029395890372319
18,73,4.899263128710425
18,74,3.63169930780143
18,75,0.000000000598688495430169
18,76,2.0440124435434948
18,77,0.0000000003790056110833139
18,78,2.695281027382534
18,79,0.00000000021176949905596302
18,80,0.009509120922676171
19,41,39.60532389544859
19,42,39.022470477043285
19,43,38.87833817821923
19,44,38.43000758413554
19,45,38.53733101788891
19,46,37.86541793598426
19,47,38.0678247569632
19,48,37.892596738199465
19,49,37.090003057811664
19,50,37.62148730634952
19,51,36.86643845134729
19,52,35.966557503953176
19,53,36.3899012848
19,54,34.331860832127134
19,55,35.00154917000717
19,56,34.63149883338029
19,57,33.2011942705158
19,58,31.834253720202014
19,59,31.33307968250852
19,60,29.152454846749993
19,61,28.689209956184545
19,62,27.79691108647671
19,63,25.987675390194873
19,64,23.287910082501128
19,65,23.61344293052257
19,66,21.495597491396044
19,67,22.41517461517395
19,68,18.419075151776898
19,69,17.13984592146586
19,70,17.49118638297084
19,71,16.006025181401636
19,72,13.49699849240637
19,73,14.713938572268285
19,74,11.447847948699636
19,75,11.887780950940186
19,76,11.44784794868526
19,77,11.887780950945755
19,78,11.447847948689612
19,79,11.887780950939584
19,80,11.447847948686071
20,41,38.320242044181015
20,42,37.711102325288124
20,43,37.86318105737689
20,44,36.98878665090483
20,45,37.027108059281815
20,46,36.2026809440448
20,47,36.32345050549276
20,48,35.05874612404233
20,49,35.67885818561032
20,50,34.753091725842815
20,51,34.69331884238391
20,52,33.90543372861332
20,53,32.23060444218566
20,54,31.724593667402903
20,55,32.09393985645196
20,56,27.823829947505168
20,57,29.757405362681766
20,58,26.94254174480656
20,59,22.821281788999983
20,60,21.983067552929356
20,61,18.033394272174345
20,62,17.39360783033809
20,63,10.884970835709641
20,64,10.282876217447402
20,65,1.918951290348602
20,66,4.954918576512902
20,67,0.0000000002432378212951804
20,68,1.5756570772216334
20,69,0.00000000010690518321042343
20,70,0.00000000044809092472354273
20,71,0.00016998437115142373
20,72,0.00007597414676802288
20,73,0.000000000047583596392401694
20,74,0.0000000020580178446019323
20,75,0.000000000026508190092562156
20,76,0.000000002042749385968484
20,77,0.000000000020809098320896482
20,78,0.000000005566603107692314
20,79,0.00000000003206255547987492
20,80,0.0000000002730279470621739
21,41,33.18271011355781
21,42,32.877566387949585
21,43,32.61116897776031
21,44,32.35873843098827
21,45,31.81326599878811
21,46,31.64091532591047
21,47,31.09494288861408
21,48,30.466936915672008
21,49,29.495340189070358
21,50,29.21907732576937
21,51,28.230513250121703
21,52,27.23506956453689
21,53,26.586628962878528
21,54,25.81052737920616
21,55,21.709044401133397
21,56,21.82694303316215
21,57,19.703470118724635
21,58,20.10450213895925
21,59,18.800972710720472
21,60,17.749677401644657
21,61,16.29507052891717
21,62,17.517431676451128
21,63,13.625035596701839
21,64,11.474780355809559
21,65,12.556240695107773
21,66,11.447847948690448
21,67,11.887780950939119
21,68,11.447847948806919
21,69,11.887780950938307
21,70,11.447847948686496
21,71,11.887780950941899
21,72,11.447847948686556
21,73,11.887780950938314
21,74,11.447847948686848
21,75,11.887780950938797
21,76,11.44784794868791
21,77,11.887780950938165
21,78,11.447847948687246
21,79,11.887780950938051
21,80,11.447847948686787
22,41,32.171360846843314
22,42,32.17845829159788
22,43,31.864772621552977
22,44,31.126258174134133
22,45,30.69412670614948
22,46,30.07465675852625
22,47,28.859195653966832
22,48,28.1378695382605
22,49,27.449967873502935
22,50,27.561663093457355
22,51,24.099302901713706
22,52,24.443786912024656
22,53,20.85766697724667
22,54,21.426768205175897
22,55,15.704423212203865
22,56,14.782179022969808
22,57,8.320338968693251
22,58,5.455865117864779
22,59,1.959451773207872
22,60,0.8008185561463381
22,61,0.00000000009497948407017471
22,62,0.6975870904391991
22,63,0.00000000004654390270977837
22,64,0.000004121446514305002
22,65,0.000000000024105063504410596
22,66,0.00000020430623165881772
22,67,0.000000000016027846743243467
22,68,0.0000000042729174789770085
22,69,0.000000000017828125400718075
22,70,0.00000000018839055717789934
22,71,0.000000000013583630591780683
22,72,0.0000009433128081608493
22,73,0.0000000000122173888117774
22,74,0.0011283512005238459
22,75,0.000000000012343745516519739
22,76,0.0000006981544875384662
22,77,0.00001823988613526627
22,78,0.0000005915801453830067
22,79,0.000000000008535856123104244
22,80,0.0000000014717107219566118
23,41,32.484590788506885
23,42,31.6191780731989
23,43,31.286319494392
23,44,29.760788932271744
23,45,30.07372505164203
23,46,28.20848286709574
23,47,28.575602349210467
23,48,25.1165580940163
23,49,23.483359284167925
23,50,22.670887658134728
23,51,20.73828714173893
23,52,17.39489780460595
23,53,18.11238991487325
23,54,15.703812763717394
23,55,15.967261696740138
23,56,15.634703494586649
23,57,11.761494505990198
23,58,10.804832274369572
23,59,7.550433158980587
23,60,0.00000000031458000023791256
23,61,4.093749999990962
23,62,0.00000000017644692317934197
23,63,4.093749999997982
23,64,0.00000000029305258692518504
23,65,4.093749999993662
23,66,0.00000000014842026438268075
23,67,4.093749999998039
23,68,0.00000000008745567210721213
23,69,4.093749999997414
23,70,0.00000000002992257269592636
23,71,4.093750000000134
23,72,0.00000000021569251527342775
23,73,4.093749999999751
23,74,0.00000000003174530760892392
23,75,4.09374999999895
23,76,0.00000000014132097825763188
23,77,4.093749999999218
23,78,0.0000006626639206732898
23,79,4.093749999998966
23,80,0.0000000008950268125081905
24,41,28.546340782277113
24,42,27.781341631560164
24,43,26.206052202799842
24,44,24.9763785340081
24,45,25.653907532946878
24,46,24.085354958327937
24,47,24.28018863533368
24,48,20.91686422859845
24,49,20.55983340161642
24,50,19.082619207649095
24,51,14.292335496474054
24,52,12.881681480516699
24,53,5.426824780578823
24,54,7.6290105934969406
24,55,0.0000000002942336495881447
24,56,0.00000000013455803848027863
24,57,0.00000000004083239435047981
24,58,0.0000000005334599986680663
24,59,0.000000000016894796555609316
24,60,0.000000000031835409712317075
24,61,0.00000000021414310446158754
24,62,0.00000000003539990576546602
24,63,0.00000000001038978970830274
24,64,0.000000000012681436631113826
24,65,0.000000000011436503717210699
24,66,0.00000000009920330182782587
24,67,0.000000000007329519299772074
24,68,0.0000000004671765283065649
24,69,0.000000000005665401498054408
24,70,0.000000001170797944356086
24,71,0.0000000000056417500083932335
24,72,0.00000000001626646233657593
24,73,0.000000000007104966587538173
24,74,0.000000000028191198912493955
24,75,0.000000000010869667660399739
24,76,0.000000000006675456890541234
24,77,0.00000008614561973778565
24,78,0.00000000005035362615794878
24,79,0.0000000000066316763957129505
24,80,0.00000000000526614619253992
25,41,24.32707213926587
25,42,23.923168061482066
25,43,23.643822826752757
25,44,23.18924035134271
25,45,21.823309007581923
25,46,21.113968781596416
25,47,18.215407079543702
25,48,16.858250422006872
25,49,15.812429374441095
25,50,14.42067021810446
25,51,11.951808951039943
25,52,11.45944028164382
25,53,6.2827505067358755
25,54,0.00000000038929625578692954
25,55,4.093750000004604
25,56,0.00000000006965877548245338
25,57,4.093749999997883
25,58,0.0000001911183390214854
25,59,4.093750000000128
25,60,0.0000000003416881945468622
25,61,4.093749999999744
25,62,0.0000000016778910437621857
25,63,4.093750000001037
25,64,0.000000000011995011453792553
25,65,4.0937499999994245
25,66,0.00000000013257419343333286
25,67,4.093750001057633
25,68,0.00000000001465176441439639
25,69,4.093750000000561
25,70,0.00000031855289507208364
25,71,4.093749999999247
25,72,0.00000000009452035589363442
25,73,4.093749999999602
25,74,0.0000000000081690307591554
25,75,4.093750000000995
25,76,0.000000000013227122744186422
25,77,4.093750000000227
25,78,0.00006346420970802203
25,79,4.093749999999828
25,80,0.00000000015938818486769488
26,41,20.653488577236182
26,42,20.422073201059423
26,43,18.164803871007603
26,44,17.83823163852111
26,45,15.321142644864132
26,46,14.015213711884957
26,47,9.581594570766962
26,48,7.417035299523007
26,49,2.007289114644944
26,50,5.400600235530901
26,51,0.0000000002071329929022878
26,52,0.0000000013275002061782197
26,53,0.0000034482593750863887
26,54,0.00000000032664850511885124
26,55,0.000000000016600595306282544
26,56,0.000000010445838350772264
26,57,0.000000000012414364721420798
26,58,0.0000017172404509718992
26,59,0.000000000011392188589040413
26,60,0.00000000005535083476998274
26,61,0.00004693731872546596
26,62,0.000000000015285615981247223
26,63,0.00000000000855776698913709
26,64,0.000000007531626956522209
26,65,0.000000000005480910749681605
26,66,0.00000000008484646022777622
26,67,0.000000000004899388109262291
26,68,0.0000000010984573512764383
26,69,0.000000000004012217486672451
26,70,0.000000000028834938373530408
26,71,0.000000000007348857079547417
26,72,0.0001602118810829537
26,73,0.0000026595040216591845
26,74,0.001493494144286133
26,75,0.000000000005475024193449011
26,76,0.00000000015045288932534132
26,77,0.000000000004318777660794394
26,78,0.0000000012872482464591462
26,79,0.00000000000619298607716235
26,80,0.0000000000071291147629022776
27,41,19.07022997941632
27,42,18.604622260062662
27,43,16.55963597421723
27,44,15.717203452804346
27,45,12.960388794619773
27,46,11.45110985712486
27,47,11.65366466804898
27,48,8.686599424666387
27,49,5.162634777982343
27,50,0.0000000001322135671989835
27,51,4.093750000007738
27,52,0.00000000040098250167128256
27,53,4.093749999997691
27,54,0.00000000037591852874803877
27,55,4.0937499999988844
27,56,0.00000000003010241726879061
27,57,4.093750000000256
27,58,0.000000000009336253456360855
27,59,4.093750000000583
27,60,0.000000000006994020208237686
27,61,4.093749999999261
27,62,0.00000000014516325629723607
27,63,4.093749999999774
27,64,0.000000000014613199645121892
27,65,4.093750000000882
27,66,0.000000000055369999200676684
27,67,4.093750000000203
27,68,0.00000000019250284762601187
27,69,4.093749999999758
27,70,0.000000000015211239384673312
27,71,4.093750000000014
27,72,0.000000000014288649791554332
27,73,4.093750000000206
27,74,0.000000000014868621933920818
27,75,4.093750000000261
27,76,0.000000000007342003435264642
27,77,4.093750000000253
27,78,0.0000000000450316594793086
27,79,4.093749999999998
27,80,0.000000000011766812847804702
28,41,12.401350059763029
28,42,12.313688144912762
28,43,8.987181303971331
28,44,7.198313718815978
28,45,3.9098775172341687
28,46,3.720770187628533
28,47,0.00000000005817802588067681
28,48,0.00002387148888518765
28,49,0.000000000017098479764315912
28,50,0.0000000011989449288959952
28,51,0.000000000007754684049304622
28,52,0.00000000001092709707864104
28,53,0.000000000008494102112184489
28,54,0.00000000013401688160438204
28,55,0.0000000000059519842163857155
28,56,0.0000000001356276502504037
28,57,0.0000000006776053772346274
28,58,0.0000000012910987420036378
28,59,0.0000000000046194542932893035
28,60,0.0000000013363714088190713
28,61,0.0000000000038337461320919256
28,62,0.00000007394154338146135
28,63,0.000000000004620206786418309
28,64,0.0000000005339981773615045
28,65,0.0000000000045884827448213585
28,66,0.00000000009501141661790606
28,67,0.000000000046033270523323216
28,68,0.000000012642537147523967
28,69,0.0000000000035845281935153907
28,70,0.0000000008777270246323778
28,71,0.0000000000030112434609122506
28,72,0.000000006261528728691385
28,73,0.0000000000029490362606178014
28,74,0.000001559339685085541
28,75,0.000000000016337260457400128
28,76,0.0000005174233263791139
28,77,0.000000000019920703116708395
28,78,0.0000000006695624882554552
28,79,0.000000000007580242434788519
28,80,0.00000001175710682422525
29,41,12.27478992495148
29,42,12.268820009422178
29,43,9.825325250260372
29,44,8.230392752221725
29,45,5.263624857708873
29,46,0.00000000021050324654687544
29,47,4.0937499999930935
29,48,0.00000004536934415573981
29,49,4.0937500000009095
29,50,0.000000000028363874213105588
29,51,4.093750000000625
29,52,0.000000000019417424231651822
29,53,4.093750000000853
29,54,0.000000000008246968819446695
29,55,4.093750000000156
29,56,0.00000000000812708750184085
29,57,4.0937500000001705
29,58,0.00000000002937154982487849
29,59,4.0937499999994245
29,60,0.00000000004863054096442002
29,61,4.093750000000085
29,62,0.000000000017325410382469542
29,63,4.093750000000128
29,64,0.00000000008668988545969894
29,65,4.093750000000213
29,66,0.00000000002988716237351547
29,67,4.093750000000341
29,68,0.0000000005872923350641461
29,69,4.093749999999986
29,70,0.000011407521967385605
29,71,4.0937500000001705
29,72,0.00000000019325040000246934
29,73,4.0937500000003055
29,74,0.000000000028737262818555857
29,75,4.093750000000396
29,76,0.00000000015868510872484094
29,77,4.093750000000444
29,78,0.00000000007069439990556486
29,79,4.093750000000245
29,80,0.00000000010162413322329692
30,41,4.96563605684902
30,42,3.015116403855237
30,43,0.00000000004387584591115463
30,44,0.00000000014165302920698314
30,45,0.000000000016636747775892034
30,46,0.00000000008723631966922217
30,47,0.000000000007843883810806441
30,48,0.00000000002404220663568141
30,49,0.000000000004007257660010829
30,50,0.000000006662698601585328
30,51,0.0000000000051732159837048894
30,52,0.000000000005459002527007899
30,53,0.000000000004836459897806114
30,54,0.000000000005745851809795868
30,55,0.000000000003656555035673837
30,56,0.000000025910573614122447
30,57,0.000000000003718056192367112
30,58,0.000000006502192364626422
30,59,0.000000000002953716687545587
30,60,0.00000001268455730966562
30,61,0.0000000000031381176008763298
30,62,0.00000032683305547736886
30,63,0.0000000000044241343988659004
30,64,0.000000011039836434956137
30,65,0.0000000000037478905360839944
30,66,0.0000001637056237280398
30,67,0.000000000002405523222243893
30,68,0.00000000018826884906697915
30,69,0.0000000000034708153541137587
30,70,0.000000001214370953085547
30,71,0.0000000000034660671924675495
30,72,0.0000000014450691042265813
30,73,0.0000000000026234366972100192
30,74,0.00000000040042646370302614
30,75,0.0000000000027183142293931683
30,76,0.000003034809036988383
30,77,0.0000000000032098554028869593
30,78,0.000000008686338927196371
30,79,0.000000000003516296490205853
30,80,0.00000004802993248201618
31,41,6.9741574630433565
31,42,0.13250005742622617
31,43,4.093749999990351
31,44,0.00000000015772836828678843
31,45,4.09375000000167
31,46,0.00000000002840055884714348
31,47,4.0937500000004095
31,48,0.00000003690879896775863
31,49,4.0937499999999645
31,50,0.00000000013953552102969305
31,51,4.093749999999786
31,52,0.000000000006690920611360424
31,53,4.0937500000000355
31,54,0.000000000012095716865285194
31,55,4.093750000000334
31,56,0.0000000005844874692538552
31,57,4.093750000000307
31,58,0.0000000000035121342546682066
31,59,4.093750000000041
31,60,0.00000023222441048843017
31,61,4.093749999999707
31,62,0.00000000004488031709975682
31,63,4.093749999999583
31,64,0.0000000007488620580415886
31,65,4.093750000000064
31,66,0.000000000008399663548380937
31,67,4.093750000000306
31,68,0.0000000000050831811426553474
31,69,4.0937499999996625
31,70,0.000000000013676728360626104
31,71,4.093750000000135
31,72,0.00000006123230108185177
31,73,4.093750000000363
31,74,0.00000000003316437100835433
31,75,4.093749999999688
31,76,0.00000000005055463370993091
31,77,4.0937500000002
31,78,0.000000000021739163552571734
31,79,4.093749999999737
31,80,0.000000000005703303694714346
32,41,0.000000000052400699077363344
32,42,0.12713725475492846
32,43,0.000000000007875972941854285
32,44,0.0000000000063442722992948246
32,45,0.000000000006203652203502511
32,46,0.000000000009018903207245047
32,47,0.000000000005800758173120693
32,48,0.00000000013495542712346738
32,49,0.0000000000036075429351436107
32,50,0.00000000005165825939768656
32,51,0.000003613826052014964
32,52,0.0014966256578281116
32,53,0.000000000003965264985122261
32,54,0.00000000005811189741105717
32,55,0.00000000001969678417499803
32,56,0.00000000000475517425243671
32,57,0.000002416573418243676
32,58,0.00001733092001841688
32,59,0.0000000000026462415311221405
32,60,0.000000000028760573370802852
32,61,0.000000000003391082748306522
32,62,0.00000000005195718273099724
32,63,0.0000000000034625194936890043
32,64,0.000000000008716216829334185
32,65,0.0000000000028603912841381664
32,66,0.0000000000041917835787074915
32,67,0.0000000000036169715445541754
32,68,0.00000000188275671764441
32,69,0.0000000000023129630459554907
32,70,0.00000000028487188278626465
32,71,0.0000000000023018073163553417
32,72,0.000000000002578065702366315
32,73,0.000000003531832385552717
32,74,0.0000000003795829882592886
32,75,0.0000000000024378602711073628
32,76,0.00000000003003471452680515
32,77,0.000000000002409624945247639
32,78,0.0000000012508336473419565
32,79,0.0000032697146596302058
32,80,0.000000000023955156284522416
33,41,4.093749999996231
33,42,0.000000000021034798889433012
33,43,4.0937500000009095
33,44,0.000000000312140019724078
33,45,4.09375000000033
33,46,0.0000000016758801676581788
33,47,4.093750000000448
33,48,0.0000000023081654618669507
33,49,4.093749999999858
33,50,0.0000000003176292910240946
33,51,4.093750000000134
33,52,0.000000000010301514326909838
33,53,4.093749999998796
33,54,0.000000004305114698963055
33,55,4.093749999998952
